#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 08 02 21 50  87  1.8  2.3  0.08 99.00  2.83 999 1017.9  24.7  25.0  18.9 99.0 99.00
2016 08 02 22 50  98  3.0  3.4  0.08 99.00  3.14 999 1017.1  24.8  24.9  19.0 99.0 99.00
2016 08 02 23 50 122  3.5  4.0  0.06 99.00  3.07 999 1016.4  24.8  24.8  19.6 99.0 99.00
2016 08 03 00 50 121  3.4  4.1  0.07 99.00  3.88 999 1016.3  24.6  24.6  20.7 99.0 99.00
2016 08 03 01 50  76  0.1  0.4  0.08 99.00  3.12 999 1017.1  24.4  24.5  20.3 99.0 99.00
2016 08 03 02 50  91  0.6  0.8  0.10 99.00  3.10 999 1017.5  24.0  24.2  20.4 99.0 99.00
2016 08 03 03 50  83  0.6  0.8  0.05 99.00  3.09 999 1017.7  23.9  24.1  21.6 99.0 99.00
2016 08 03 04 50 128  0.9  1.0  0.04 99.00  3.13 999 1017.8  23.9  24.1  21.3 99.0 99.00
2016 08 03 05 50 127  0.6  0.7  0.04 99.00  3.22 999 1017.9  23.8  24.1  22.1 99.0 99.00
2016 08 03 06 50 110  2.5  2.8  0.04 99.00  3.14 999 1017.6  23.8  24.2  22.3 99.0 99.00
2016 08 03 07 50 119  3.3  3.8  0.05 99.00  3.26 999 1017.4  23.8  24.1  22.1 99.0 99.00
2016 08 03 08 50 136  2.7  3.1 99.00 99.00 99.00 999 1017.2  24.1  24.2  20.4 99.0 99.00
2016 08 03 09 50 135  3.5  3.9  0.04 99.00  2.88 999 1017.2  23.9  24.2  21.8 99.0 99.00
2016 08 03 10 50 132  3.7  4.2 99.00 99.00 99.00 999 1017.4  23.8  24.2  20.8 99.0 99.00
2016 08 03 11 50 126  2.8  3.2  0.05 99.00  2.64 999 1017.6  24.0  24.2  20.2 99.0 99.00
2016 08 03 12 50 142  3.4  3.9  0.07 99.00  2.41 999 1017.9  24.1  24.1  20.8 99.0 99.00
2016 08 03 13 50 136  2.9  3.5  0.08 99.00  2.32 999 1018.0  24.2  24.2  20.3 99.0 99.00
2016 08 03 14 50 149  3.6  4.0  0.08 99.00  2.49 999 1017.8  24.3  24.3  20.6 99.0 99.00
2016 08 03 15 50 172  2.8  3.2  0.09 99.00  2.65 999 1018.0  24.5  24.4  21.1 99.0 99.00
2016 08 03 16 50 168  2.7  3.1  0.09 99.00  2.53 999 1017.9  24.7  24.6  21.0 99.0 99.00
2016 08 03 17 50 177  1.4  1.6  0.07 99.00  2.51 999 1017.9  25.0  24.9  21.4 99.0 99.00
2016 08 03 18 50 162  1.3  1.6  0.08 99.00  2.85 999 1017.4  25.3  25.2  20.9 99.0 99.00
2016 08 03 19 50 202  0.6  1.1  0.09 99.00  2.43 999 1016.9  26.3  26.5  20.3 99.0 99.00
2016 08 03 20 50 171  1.3  1.6  0.06 99.00  2.46 999 1016.4  26.5  26.9  19.8 99.0 99.00
2016 08 03 21 50 138  1.5  1.8  0.06 99.00  3.68 999 1016.5  26.7  27.1  19.7 99.0 99.00
2016 08 03 22 50 127  2.2  2.5  0.04 99.00  3.14 999 1016.1  26.7  26.8  20.1 99.0 99.00
2016 08 03 23 50 108  2.2  2.5  0.05 99.00  3.24 999 1015.8  26.6  26.5  20.7 99.0 99.00
2016 08 04 00 50 117  2.2  2.6  0.06 99.00  4.73 999 1015.5  26.4  26.3  21.6 99.0 99.00
2016 08 04 01 50 119  2.6  3.1  0.06 99.00  4.38 999 1015.4  26.0  26.1  22.3 99.0 99.00
2016 08 04 02 50 119  1.5  2.0  0.05 99.00  3.73 999 1015.6  25.6  25.8  22.6 99.0 99.00
2016 08 04 03 50 123  3.1  3.7  0.05 99.00  3.22 999 1015.3  25.3  25.6  21.8 99.0 99.00
2016 08 04 04 50 133  2.7  3.0  0.05 99.00  3.16 999 1015.5  25.3  25.4  21.7 99.0 99.00
2016 08 04 05 50 139  3.3  3.9  0.05 99.00  3.03 999 1015.2  25.2  25.2  21.3 99.0 99.00
2016 08 04 06 50 138  2.8  3.2  0.06 99.00  3.24 999 1015.2  25.1  25.0  21.7 99.0 99.00
2016 08 04 07 50 139  3.3  3.9  0.07 99.00  4.28 999 1014.8  25.0  24.8  21.8 99.0 99.00
2016 08 04 08 50 136  3.9  4.4  0.06 99.00  2.98 999 1014.6  25.0  24.7  22.2 99.0 99.00
2016 08 04 09 50 150  3.8  4.6  0.08 99.00  2.83 999 1014.5  24.7  24.6  22.4 99.0 99.00
2016 08 04 10 50 155  3.5  4.0  0.07 99.00  2.71 999 1014.9  24.6  24.5  22.5 99.0 99.00
2016 08 04 11 50 161  3.9  4.6  0.06 99.00  2.36 999 1015.3  24.8  24.4  22.5 99.0 99.00
2016 08 04 12 50 183  2.7  3.4  0.08 99.00  2.43 999 1015.5  24.7  24.4  23.5 99.0 99.00
2016 08 04 13 50 170  3.2  3.7  0.20 99.00  2.59 999 1015.3  24.7  24.5  23.2 99.0 99.00
2016 08 04 14 50 175  2.4  2.8  0.23 99.00  2.80 999 1015.1  24.7  24.6  23.3 99.0 99.00
2016 08 04 15 50 167  3.2  3.7  0.23 99.00  2.77 999 1014.7  24.7  24.9  23.6 99.0 99.00
2016 08 04 16 50 168  2.8  3.2  0.21 99.00  2.85 999 1014.7  24.8  25.2  23.7 99.0 99.00
2016 08 04 17 50 151  3.0  3.3  0.19 99.00  2.81 999 1014.2  25.1  25.4  23.5 99.0 99.00
2016 08 04 18 50 148  2.9  3.3  0.18 99.00  2.76 999 1013.9  25.1  25.6  23.4 99.0 99.00
2016 08 04 19 50 132  3.9  4.3  0.15 99.00  2.86 999 1013.3  25.3  25.7  23.5 99.0 99.00
2016 08 04 20 50 129  2.7  3.0  0.12 99.00  2.63 999 1013.2  25.6  25.9  23.2 99.0 99.00
2016 08 04 21 50 127  2.2  2.6  0.10 99.00  2.57 999 1012.8  26.0  26.0  22.6 99.0 99.00
2016 08 04 22 50 110  3.0  3.4  0.08 99.00  2.70 999 1012.1  26.3  26.1  22.7 99.0 99.00
2016 08 04 23 50 120  3.9  4.6  0.07 99.00  2.65 999 1010.9  26.2  26.0  23.0 99.0 99.00
2016 08 05 00 50 135  5.0  5.8  0.07 99.00  2.73 999 1009.9  26.5  25.9  23.2 99.0 99.00
2016 08 05 01 50 162  5.9  6.9  0.15 99.00  2.44 999 1010.5  26.4  25.8  23.8 99.0 99.00
2016 08 05 02 50 186  4.9  5.6  0.25 99.00  2.52 999 1011.4  26.9  25.5  23.0 99.0 99.00
2016 08 05 03 50 197  6.3  7.1  0.29  2.74  2.75 145 1010.8  26.5  25.3  23.8 99.0 99.00
2016 08 05 04 50 214  6.4  7.4  0.28  2.74  2.64 139 1010.8  26.0  25.2  24.1 99.0 99.00
2016 08 05 05 50 183  6.5  7.6  0.29  2.74  2.68 162 1008.7  25.8  25.1  23.8 99.0 99.00
2016 08 05 06 50 193 11.7 14.1  0.52  3.13  2.84 166 1006.7  25.9  24.9  22.6 99.0 99.00
2016 08 05 07 50 286  7.2  9.0  0.71  3.70  3.29 175 1009.2  24.9  24.6  22.0 99.0 99.00
2016 08 05 08 50 299  5.2  6.4  0.62  3.57  3.41 236 1009.8  24.0  24.4  21.9 99.0 99.00
2016 08 05 09 50 326  3.2  4.1  0.87  4.35  3.82 247 1009.7  23.8  24.3  21.7 99.0 99.00
2016 08 05 10 50 231  1.7  2.1  0.68  4.55  3.75 208 1010.1  23.8  24.3  21.9 99.0 99.00
2016 08 05 11 50 237  2.9  3.4  0.50  4.17  3.53 188 1010.4  24.0  24.2  21.9 99.0 99.00
2016 08 05 12 50 255  6.0  6.8  0.36  3.85  3.32 179 1010.5  23.9  24.3  21.2 99.0 99.00
2016 08 05 13 50 309  6.1  7.0  0.33  3.45  2.90 237 1010.8  23.5  24.3  21.3 99.0 99.00
2016 08 05 14 50 321  5.3  6.2  0.38  3.45  2.92 241 1010.9  23.3  24.3  21.0 99.0 99.00
2016 08 05 15 50 333  4.8  5.8  0.38  3.13  2.94 322 1011.2  23.2  24.3  20.7 99.0 99.00
2016 08 05 16 50 299  3.6  4.1  0.30  3.23  2.93 333 1011.7  23.2  24.3  20.6 99.0 99.00
2016 08 05 17 50 310  5.5  6.5  0.35  3.33  3.17 353 1011.7  23.2  24.4  20.5 99.0 99.00
2016 08 05 18 50 333  4.0  4.7  0.34  3.33  2.99 350 1011.8  23.5  24.5  19.2 99.0 99.00
2016 08 05 19 50 349  2.4  3.0  0.30  3.23  2.88 354 1011.7  23.8  24.6  18.5 99.0 99.00
2016 08 05 20 50 332  0.9  1.4  0.29  3.03  2.97  12 1011.6  24.3  24.8  18.1 99.0 99.00
2016 08 05 21 50 196  0.8  1.3  0.28  3.23  3.01 340 1011.4  24.6  25.1  18.0 99.0 99.00
2016 08 05 22 50 214  0.9  1.2  0.25  2.94  3.13 311 1011.5  25.0  25.3  17.4 99.0 99.00
2016 08 05 23 50 257  0.6  0.9  0.28  4.35  3.41 312 1011.4  25.4  25.3  17.0 99.0 99.00
2016 08 06 00 50 312  1.0  1.3  0.21 99.00  3.44 999 1011.8  24.5  25.1  17.9 99.0 99.00
2016 08 06 01 50 286  0.5  0.8  0.21 99.00  3.48 999 1012.2  24.4  25.0  17.7 99.0 99.00
2016 08 06 02 50 251  0.8  1.0  0.18 99.00  3.36 999 1012.7  24.3  24.9  18.0 99.0 99.00
2016 08 06 03 50 276  2.6  3.0  0.17 99.00  3.31 999 1012.8  24.3  24.7  18.9 99.0 99.00
2016 08 06 04 50 298  5.8  6.8  0.15 99.00  3.55 999 1012.8  24.6  24.6  19.2 99.0 99.00
2016 08 06 05 50 332  6.5  7.7  0.19 99.00  3.00 999 1012.7  24.5  24.5  18.2 99.0 99.00
2016 08 06 06 50 333  6.9  8.5  0.39  2.60  2.71 357 1012.6  24.1  24.5  18.9 99.0 99.00
2016 08 06 07 50 344  7.3  8.4  0.47  3.23  2.95   6 1012.7  23.9  24.4  18.6 99.0 99.00
2016 08 06 08 50 350  6.7  7.6  0.63  3.57  3.21  20 1012.8  23.5  24.3  19.3 99.0 99.00
2016 08 06 09 50   3  6.6  8.1  0.66  4.17  3.37   9 1012.8  23.5  24.2  18.5 99.0 99.00
2016 08 06 10 50  15  6.5  7.5  0.73  4.35  3.48  15 1013.3  23.1  24.1  19.3 99.0 99.00
2016 08 06 11 50  27  6.0  6.9  0.67  4.35  3.51  17 1013.8  23.3  24.0  17.8 99.0 99.00
2016 08 06 12 50  26  5.6  6.4  0.65  4.35  3.63  24 1014.1  23.4  24.0  16.9 99.0 99.00
2016 08 06 13 50  22  5.2  5.9  0.61  4.17  3.55  14 1014.6  23.2  24.0  16.8 99.0 99.00
2016 08 06 14 50  14  4.1  5.0  0.61  4.35  3.65  17 1014.8  23.0  24.0  16.1 99.0 99.00
2016 08 06 15 50 358  3.1  4.1  0.57  4.17  3.67  36 1015.1  23.1  24.1  15.4 99.0 99.00
2016 08 06 16 50 336  3.0  4.0  0.50  4.55  3.71  25 1015.4  23.0  24.2  16.1 99.0 99.00
2016 08 06 17 50 327  3.5  4.2  0.49  4.35  3.74  27 1015.4  23.0  24.4  16.3 99.0 99.00
2016 08 06 18 50 317  4.1  5.1  0.44  4.35  3.69  30 1015.2  22.7  24.4  17.4 99.0 99.00
2016 08 06 19 50 332  3.5  4.2  0.50  5.00  3.78  32 1015.0  22.9  24.5  16.5 99.0 99.00
2016 08 06 20 50 357  3.4  4.4  0.44  4.76  3.78  39 1014.9  23.0  24.6  16.1 99.0 99.00
2016 08 06 21 50  12  2.9  3.6  0.39  4.76  3.69  41 1014.5  23.1  24.7  16.0 99.0 99.00
2016 08 06 22 50  19  3.7  4.3  0.38  4.55  3.78  39 1014.4  23.3  24.7  16.4 99.0 99.00
2016 08 06 23 50  20  4.0  5.2  0.38  4.55  3.69  51 1014.2  23.4  24.7  17.0 99.0 99.00
2016 08 07 00 50  13  2.7  3.4  0.39  4.17  3.70  44 1014.3  23.2  24.6  16.7 99.0 99.00
2016 08 07 01 50  14  2.4  3.1  0.41  4.00  3.68  42 1014.7  23.3  24.5  16.8 99.0 99.00
2016 08 07 02 50 325  2.2  2.6  0.38  4.17  3.50  51 1015.3  23.2  24.4  16.8 99.0 99.00
2016 08 07 03 50 331  2.5  3.3  0.40  4.17  3.54  48 1015.3  23.3  24.3  17.1 99.0 99.00
2016 08 07 04 50 331  3.1  3.7  0.36  4.00  3.48  44 1015.4  23.3  24.3  17.3 99.0 99.00
2016 08 07 05 50 317  3.4  3.9  0.35  4.55  3.54  43 1015.6  23.4  24.2  16.6 99.0 99.00
2016 08 07 06 50 306  3.2  3.7  0.33  4.55  3.53  45 1015.5  23.3  24.1  17.5 99.0 99.00
2016 08 07 07 50 302  2.5  3.3  0.28  4.55  3.55  37 1015.6  23.4  24.1  17.9 99.0 99.00
2016 08 07 08 50 273  2.4  3.0  0.23 99.00  3.45 999 1015.7  23.3  24.1  17.5 99.0 99.00
2016 08 07 09 50 318  1.5  2.0  0.19 99.00  3.32 999 1015.9  23.4  24.1  16.9 99.0 99.00
2016 08 07 10 50  45  1.1  1.4  0.20 99.00  3.01 999 1016.4  23.3  24.1  17.6 99.0 99.00
2016 08 07 11 50 101  5.7  7.1  0.20 99.00  3.01 999 1016.6  22.7  24.0  18.1 99.0 99.00
2016 08 07 12 50 107  6.6  7.7  0.22 99.00  2.74 999 1017.0  22.4  24.1  17.0 99.0 99.00
2016 08 07 13 50 109  6.6  7.7  0.38  3.13  2.93  73 1017.6  22.2  24.2  16.7 99.0 99.00
2016 08 07 14 50 118  5.8  6.7  0.45  3.45  3.09  64 1017.7  22.2  24.4  17.1 99.0 99.00
2016 08 07 15 50 114  4.6  6.0  0.40  3.45  3.09  66 1018.4  22.3  24.5  16.9 99.0 99.00
2016 08 07 16 50 102  4.1  5.0  0.34  3.23  3.09  68 1018.5  22.3  24.6  17.0 99.0 99.00
2016 08 07 17 50 106  2.8  3.4  0.34  3.45  3.16  51 1018.3  22.4  24.7  16.9 99.0 99.00
2016 08 07 18 50  75  2.7  3.4  0.31  3.13  3.09 103 1018.2  22.5  24.8  17.0 99.0 99.00
2016 08 07 19 50  66  3.7  4.5  0.32  3.23  3.17  98 1017.9  22.7  24.9  17.0 99.0 99.00
2016 08 07 20 50  46  4.8  5.6  0.33  3.23  3.11  98 1017.7  22.7  24.9  16.5 99.0 99.00
2016 08 07 21 50  47  6.3  7.2  0.32  2.94  3.06  86 1017.2  22.9  24.9  15.6 99.0 99.00
2016 08 07 22 50  42  6.1  7.0  0.35  2.60  2.96  83 1017.1  23.1  24.7  15.2 99.0 99.00
2016 08 07 23 50  34  5.8  6.6  0.36  2.60  2.90  57 1017.0  23.1  24.6  15.6 99.0 99.00
2016 08 08 00 50  34  6.5  7.3  0.43  2.86  3.02  47 1016.8  23.1  24.4  15.9 99.0 99.00
2016 08 08 01 50  35  6.9  7.9  0.48  3.03  2.98  50 1017.3  23.0  24.3  15.4 99.0 99.00
2016 08 08 02 50  38  6.6  7.5  0.46  3.13  2.97  47 1017.4  22.9  24.2  15.1 99.0 99.00
2016 08 08 03 50  39  6.6  7.8  0.48  3.03  3.09  49 1017.2  22.8  24.2  15.4 99.0 99.00
2016 08 08 04 50  47  6.4  7.4  0.48  3.33  3.21  45 1017.3  22.8  24.2  15.0 99.0 99.00
2016 08 08 05 50  59  4.7  5.4  0.46  3.70  3.35  37 1017.6  22.8  24.2  15.3 99.0 99.00
2016 08 08 06 50  66  4.3  4.9  0.40  3.85  3.24  39 1017.3  22.8  24.3  16.4 99.0 99.00
2016 08 08 07 50  87  3.4  4.0  0.32  3.57  3.25  36 1017.1  22.7  24.3  16.8 99.0 99.00
2016 08 08 08 50  83  4.0  4.7  0.29  3.57  3.20  30 1017.2  22.6  24.2  16.6 99.0 99.00
2016 08 08 09 50  85  4.6  5.3  0.27  3.70  3.03  20 1017.8  22.3  24.1  17.2 99.0 99.00
2016 08 08 10 50  89  4.9  5.8  0.30  3.57  3.00  16 1018.2  22.4  24.0  16.8 99.0 99.00
2016 08 08 11 50 101  5.1  6.0  0.31  3.23  2.98  30 1018.4  22.3  24.0  17.2 99.0 99.00
2016 08 08 12 50  99  4.6  5.2  0.35  3.03  2.94  55 1018.5  22.9  23.9  15.8 99.0 99.00
2016 08 08 13 50 111  4.9  5.6  0.38  3.23  3.03  39 1018.5  22.4  24.0  18.0 99.0 99.00
2016 08 08 14 50 112  4.7  5.5  0.44  3.03  3.06  85 1018.6  22.5  24.1  18.6 99.0 99.00
2016 08 08 15 50 123  5.6  6.5  0.42  3.23  3.13  70 1018.5  22.8  24.2  17.6 99.0 99.00
2016 08 08 16 50 115  4.5  5.4  0.39  3.13  2.99  70 1018.7  22.8  24.4  17.3 99.0 99.00
2016 08 08 17 50 105  4.2  4.8  0.36  2.86  2.97  86 1018.4  23.2  24.5  17.1 99.0 99.00
2016 08 08 18 50  99  3.0  3.7  0.29  3.13  2.96 119 1018.1  23.4  24.6  17.5 99.0 99.00
2016 08 08 19 50  83  2.8  3.4  0.27  2.94  2.92 125 1017.7  23.7  24.8  17.3 99.0 99.00
2016 08 08 20 50  62  3.0  3.4  0.20 99.00  2.79 999 1017.1  23.9  24.9  17.8 99.0 99.00
2016 08 08 21 50  58  3.4  4.0 99.00 99.00 99.00 999 1016.7  24.2  24.9  18.1 99.0 99.00
2016 08 08 22 50  57  3.8  4.3  0.14 99.00  2.93 999 1016.3  24.4  24.8  17.7 99.0 99.00
2016 08 08 23 50  57  3.9  4.5  0.13 99.00  2.87 999 1016.0  24.6  24.7  17.9 99.0 99.00
2016 08 09 00 50  63  4.6  5.1  0.13 99.00  2.86 999 1015.7  24.3  24.6  18.7 99.0 99.00
2016 08 09 01 50  70  4.9  5.6  0.15 99.00  2.61 999 1015.9  24.2  24.4  19.6 99.0 99.00
2016 08 09 02 50  75  5.5  6.1  0.19 99.00  2.53 999 1016.0  24.1  24.3  19.7 99.0 99.00
2016 08 09 03 50  86  5.2  6.3  0.25  2.60  2.65  75 1015.9  23.8  24.3  20.5 99.0 99.00
2016 08 09 04 50  97  5.6  6.5  0.30  2.74  2.75  80 1016.2  23.8  24.2  20.8 99.0 99.00
2016 08 09 05 50 112  4.8  5.6  0.27  2.86  2.76  74 1016.2  24.1  24.2  19.7 99.0 99.00
2016 08 09 06 50 133  6.2  7.3  0.27  2.94  2.71  64 1015.9  24.2  24.1  18.2 99.0 99.00
2016 08 09 07 50 136  7.2  8.2  0.30  2.74  2.65  88 1015.8  24.2  24.1  16.4 99.0 99.00
2016 08 09 08 50 139  6.9  8.0  0.42  2.86  2.81 100 1015.6  23.7  24.1  17.7 99.0 99.00
2016 08 09 09 50 150  6.0  7.1  0.54  3.70  3.17 125 1015.9  23.3  24.1  18.1 99.0 99.00
2016 08 09 10 50 151  5.4  6.3  0.56  3.85  3.35 122 1016.0  23.3  24.1  18.9 99.0 99.00
2016 08 09 11 50 150  4.5  5.3  0.50  3.70  3.26 122 1016.2  23.3  24.0  19.1 99.0 99.00
2016 08 09 12 50 151  4.2  5.0  0.46  3.85  3.36 136 1016.5  23.3  24.0  19.0 99.0 99.00
2016 08 09 13 50 143  4.4  5.1  0.39  3.70  3.23 136 1016.5  23.4  24.0  18.9 99.0 99.00
2016 08 09 14 50 135  4.8  5.5  0.33  3.57  3.14 155 1016.2  22.9  24.1  19.6 99.0 99.00
2016 08 09 15 50 148  5.3  5.8  0.32  3.57  3.03 158 1016.1  23.0  24.1  19.8 99.0 99.00
2016 08 09 16 50 162  3.2  3.9  0.31  3.45  2.90 162 1016.0  23.2  24.2  20.3 99.0 99.00
2016 08 09 17 50 194  2.1  2.6  0.24 99.00  2.88 999 1016.2  23.5  24.4  20.7 99.0 99.00
2016 08 09 18 50 186  1.5  1.9  0.23 99.00  2.90 999 1016.2  24.0  24.8  20.9 99.0 99.00
2016 08 09 19 50 144  2.0  2.5  0.20 99.00  2.81 999 1015.8  24.3  25.1  20.9 99.0 99.00
2016 08 09 20 50 131  2.8  3.2  0.16 99.00  2.76 999 1015.1  24.7  25.3  20.7 99.0 99.00
2016 08 09 21 50 134  4.0  4.6  0.13 99.00  2.88 999 1014.7  25.3  25.3  19.9 99.0 99.00
2016 08 09 22 50 136  3.4  4.0  0.12 99.00  2.74 999 1014.6  25.4  25.2  20.0 99.0 99.00
2016 08 09 23 50 137  2.5  3.0  0.11 99.00  2.72 999 1014.7  25.3  25.1  21.2 99.0 99.00
2016 08 10 00 50 140  3.3  3.7  0.11 99.00  2.81 999 1014.4  25.1  25.0  21.5 99.0 99.00
2016 08 10 01 50 146  3.6  4.1  0.11 99.00  2.74 999 1015.0  25.2  24.8  21.6 99.0 99.00
2016 08 10 02 50 147  3.3  3.8  0.09 99.00  2.54 999 1015.7  25.1  24.7  22.0 99.0 99.00
2016 08 10 03 50 155  3.4  3.8  0.08 99.00  2.53 999 1016.0  25.1  24.6  21.7 99.0 99.00
2016 08 10 04 50 163  2.8  3.3  0.09 99.00  2.43 999 1016.3  24.9  24.6  22.4 99.0 99.00
2016 08 10 05 50 184  3.4  3.9  0.08 99.00  2.35 999 1016.3  25.0  24.6  22.3 99.0 99.00
2016 08 10 06 50 196  3.0  3.3  0.08 99.00  2.41 999 1016.0  24.9  24.5  22.7 99.0 99.00
2016 08 10 07 50 195  2.6  2.9  0.06 99.00  2.48 999 1015.8  24.7  24.5  22.9 99.0 99.00
2016 08 10 08 50 203  2.5  3.0  0.05 99.00  2.71 999 1015.8  24.6  24.5  23.0 99.0 99.00
2016 08 10 09 50 247  2.6  2.9 99.00 99.00 99.00 999 1016.6  24.6  24.4  23.5 99.0 99.00
2016 08 10 10 50 256  1.9  2.4  0.06 99.00  3.09 999 1017.2  24.5  24.4  23.5 99.0 99.00
2016 08 10 11 50 251  1.4  1.7  0.05 99.00  2.87 999 1017.4  24.8  24.4  23.0 99.0 99.00
2016 08 10 12 50 209  1.4  1.5  0.05 99.00  2.74 999 1018.0  24.7  24.5  23.4 99.0 99.00
2016 08 10 13 50 279  2.2  2.5 99.00 99.00 99.00 999 1018.8  24.8  24.7  23.0 99.0 99.00
2016 08 10 14 50 241  0.8  1.1  0.05 99.00  3.32 999 1018.6  25.0  25.0  22.7 99.0 99.00
2016 08 10 15 50 199  1.3  1.7  0.04 99.00  3.32 999 1019.0  25.2  25.5  22.5 99.0 99.00
2016 08 10 16 50 194  1.4  1.6  0.04 99.00  3.18 999 1019.4  25.6  25.9  22.5 99.0 99.00
2016 08 10 17 50 180  1.4  1.8  0.05 99.00  3.35 999 1019.3  26.0  26.0  22.1 99.0 99.00
2016 08 10 18 50  90  0.1  0.7  0.06 99.00  3.83 999 1019.0  26.5  26.6  22.0 99.0 99.00
2016 08 10 19 50 110  2.1  2.6  0.05 99.00  3.62 999 1018.2  26.4 999.0  22.0 99.0 99.00
2016 08 10 20 50 129  2.7  3.3 99.00 99.00 99.00 999 1017.9  26.7 999.0  21.6 99.0 99.00
2016 08 10 21 50 136  3.8  4.4  0.07 99.00  4.43 999 1017.3  26.8 999.0  21.9 99.0 99.00
2016 08 10 22 50 146  3.0  3.4  0.05 99.00  4.28 999 1016.9  26.7 999.0  22.3 99.0 99.00
2016 08 10 23 50 147  2.2  2.5  0.05 99.00  3.53 999 1016.0  26.4  26.5  23.5 99.0 99.00
2016 08 11 00 50 161  2.4  2.7 99.00 99.00 99.00 999 1015.8  26.1  26.2  23.9 99.0 99.00
2016 08 11 01 50 111  2.1  2.4  0.07 99.00  4.38 999 1016.3  25.8  26.0  24.4 99.0 99.00
2016 08 11 02 50 106  2.0  2.4 99.00 99.00 99.00 999 1017.1  25.7  25.9  24.3 99.0 99.00
2016 08 11 03 50 114  2.1  2.4  0.05 99.00  3.93 999 1016.9  25.6  25.6  24.7 99.0 99.00
2016 08 11 04 50 133  3.4  3.8  0.04 99.00  3.47 999 1016.5  25.9  25.5  22.7 99.0 99.00
2016 08 11 05 50 144  2.4  3.0  0.04 99.00  3.50 999 1016.3  25.6  25.6  24.1 99.0 99.00
2016 08 11 06 50 115  1.3  1.9  0.07 99.00  3.85 999 1015.9  25.7  25.5  23.5 99.0 99.00
2016 08 11 07 50  92  2.8  3.2  0.06 99.00  3.48 999 1015.5  25.4  25.5  24.1 99.0 99.00
2016 08 11 08 50  93  4.9  6.1  0.05 99.00  3.01 999 1015.2  25.2  25.4  24.3 99.0 99.00
2016 08 11 09 50 110  4.2  4.9  0.06 99.00  3.43 999 1015.2  25.1  25.3  23.3 99.0 99.00
2016 08 11 10 50 135  2.5  3.1  0.11 99.00  2.28 999 1015.4  25.2  25.2  22.5 99.0 99.00
2016 08 11 11 50 163  4.4  5.1  0.13 99.00  2.43 999 1015.2  24.9  25.0  23.1 99.0 99.00
2016 08 11 12 50 175  3.0  3.4  0.18 99.00  2.64 999 1015.1  25.1  25.0  23.3 99.0 99.00
2016 08 11 13 50 168  4.6  5.1  0.14 99.00  2.67 999 1014.5  25.2  25.1  24.4 99.0 99.00
2016 08 11 14 50 174  6.5  7.5  0.15 99.00  2.86 999 1014.3  25.3  25.2  24.4 99.0 99.00
2016 08 11 15 50 172  5.8  6.6  0.30  2.60  2.57 149 1014.3  25.2  25.3  24.7 99.0 99.00
2016 08 11 16 50 171  5.6  6.4  0.34  2.74  2.75 144 1014.4  25.3  25.3  24.9 99.0 99.00
2016 08 11 17 50 160  6.4  7.4  0.41  3.33  3.00 137 1013.1  25.5  25.4  25.0 99.0 99.00
2016 08 11 18 50 156  8.1  9.1  0.47  3.33  3.02 144 1011.4  26.1  25.4  24.7 99.0 99.00
2016 08 11 19 50 160  8.7  9.8  0.64  3.57  3.26 153 1010.5  26.7  25.4  24.4 99.0 99.00
2016 08 11 20 50 157  8.3  9.6  0.68  3.85  3.49 155 1009.8  26.8  25.4  24.3 99.0 99.00
2016 08 11 21 50 170  7.1  8.3  0.70  4.17  3.45 156 1010.1  27.0  25.4  24.4 99.0 99.00
2016 08 11 22 50 184  7.5  9.0  0.70  4.00  3.43 153 1009.6  27.0  25.4  24.4 99.0 99.00
2016 08 11 23 50 230  8.7 10.3  0.64  4.00  3.40 153 1009.5  27.3  25.3  23.7 99.0 99.00
2016 08 12 00 50 217  5.8  6.8  0.57  4.00  3.36 147 1010.1  26.4  25.3  24.2 99.0 99.00
2016 08 12 01 50 225  7.7  9.1  0.58  4.00  3.28 148 1009.8  26.6  25.2  23.7 99.0 99.00
2016 08 12 02 50 233  6.2  7.0  0.62  4.00  3.40 156 1010.2  26.4  25.2  23.7 99.0 99.00
2016 08 12 03 50 243  5.1  5.9  0.53  3.85  3.32 170 1010.2  26.2  25.1  24.1 99.0 99.00
2016 08 12 04 50 245  3.1  3.7  0.46  3.85  3.32 166 1010.3  25.8  25.1  24.6 99.0 99.00
2016 08 12 05 50 239  3.0  3.4  0.39  4.00  3.32 168 1010.3  25.9  25.0  24.7 99.0 99.00
2016 08 12 06 50 272  8.6 11.9  0.44  3.70  3.02 210 1010.0  25.5  25.0  23.7 99.0 99.00
2016 08 12 07 50 304  3.1  5.4  0.40  3.03  2.97 248 1010.2  23.1  24.9  21.7 99.0 99.00
2016 08 12 08 50 159  1.8  2.6  0.32  2.86  2.93 243 1010.2  22.5  24.9  22.5 99.0 99.00
2016 08 12 09 50 131  1.6  2.3  0.17 99.00  2.85 999 1010.3  23.4  24.8  23.4 99.0 99.00
2016 08 12 10 50 191  2.3  2.8  0.12 99.00  2.85 999 1010.2  24.1  24.8  24.0 99.0 99.00
2016 08 12 11 50 150  3.5  4.0  0.11 99.00  2.98 999 1010.0  24.3  24.8  23.7 99.0 99.00
